n_prev,n_new,model,balanced_accuracy,f1_macro,recall_macro,specificity_macro,confusion_matrix
200,250,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
200,250,RF_few,0.9495904842966301,0.9519745266767279,0.9495904842966301,0.9921977209811575,"[[1528, 0, 24, 0, 43, 1], [0, 1810, 24, 1, 245, 12], [1, 3, 10521, 2, 406, 10], [0, 1, 9, 2946, 178, 7], [1, 6, 5, 1, 3589, 11], [1, 2, 6, 1, 108, 6525]]"
200,250,MLP_few,0.952083917798617,0.9667453894032741,0.952083917798617,0.9921504553723111,"[[1542, 2, 51, 1, 0, 0], [2, 1841, 244, 2, 0, 3], [4, 4, 10923, 7, 0, 5], [1, 2, 182, 2952, 2, 2], [9, 16, 160, 5, 3422, 1], [3, 4, 113, 4, 1, 6518]]"
200,250,FT_full_RF,0.9509239279993472,0.9659378446518684,0.9509239279993472,0.9920642188754588,"[[1534, 2, 59, 0, 1, 0], [0, 1844, 247, 0, 0, 1], [0, 9, 10929, 3, 0, 2], [0, 4, 181, 2955, 1, 0], [1, 48, 162, 1, 3400, 1], [1, 3, 111, 1, 1, 6526]]"
200,250,FT_full_MLP,0.9540117071909916,0.9689757684841803,0.9540117071909916,0.99243378146166,"[[1545, 3, 45, 2, 1, 0], [0, 1846, 246, 0, 0, 0], [0, 7, 10929, 3, 0, 4], [0, 4, 179, 2957, 1, 0], [1, 9, 162, 1, 3439, 1], [1, 8, 111, 1, 1, 6521]]"
200,250,FT_freeze_RF,0.9515630459135102,0.9664695880374818,0.9515630459135102,0.992148454048254,"[[1537, 2, 56, 0, 1, 0], [0, 1844, 247, 0, 0, 1], [0, 10, 10928, 3, 0, 2], [0, 7, 179, 2954, 1, 0], [1, 40, 162, 1, 3408, 1], [1, 3, 110, 1, 1, 6527]]"
200,250,FT_freeze_MLP,0.9541139337525589,0.9688332771504881,0.9541139337525589,0.9924418889469558,"[[1546, 4, 44, 1, 1, 0], [0, 1845, 246, 0, 0, 1], [1, 12, 10925, 3, 0, 2], [0, 4, 179, 2957, 1, 0], [1, 6, 160, 3, 3442, 1], [1, 9, 110, 1, 1, 6521]]"
200,250,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
200,250,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
200,250,FT_partial_RF,0.9432384691267041,0.9543539774530113,0.9432384691267041,0.9907147109827826,"[[1497, 5, 53, 0, 0, 41], [0, 1846, 1, 0, 0, 245], [0, 15, 10514, 5, 0, 409], [0, 5, 5, 2953, 1, 177], [1, 50, 3, 1, 3397, 161], [1, 8, 1, 3, 1, 6629]]"
200,250,FT_partial_MLP,0.9533517027645018,0.9682087587600426,0.9533517027645018,0.9923360748271793,"[[1539, 3, 52, 1, 1, 0], [0, 1847, 245, 0, 0, 0], [0, 16, 10919, 4, 0, 4], [0, 4, 180, 2956, 1, 0], [1, 7, 159, 4, 3441, 1], [1, 9, 109, 2, 1, 6521]]"
250,50,RF_original,0.9512117057934942,0.9293017341865486,0.9512117057934942,0.9898176050736739,"[[1533, 50, 5, 7, 1, 0], [0, 2089, 2, 0, 0, 1], [3, 566, 10371, 2, 0, 1], [0, 189, 2, 2948, 1, 1], [1, 199, 6, 2, 3405, 0], [2, 528, 3, 1, 1, 6108]]"
250,50,MLP_original,0.8652906999079987,0.8929387438688318,0.8652906999079987,0.9802785067088134,"[[1405, 0, 1, 0, 1, 189], [0, 1131, 3, 0, 1, 957], [0, 0, 10060, 2, 1, 880], [0, 0, 2, 2855, 2, 282], [1, 0, 1, 1, 3407, 203], [1, 0, 1, 0, 1, 6640]]"
250,50,RF_latent_zero,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,50,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,50,RF_few,0.7743893822235005,0.789624598356412,0.7743893822235005,0.9751373482474991,"[[42, 3, 1510, 37, 1, 3], [243, 1754, 58, 0, 6, 31], [406, 2, 10517, 2, 10, 6], [177, 3, 151, 2802, 7, 1], [158, 4, 13, 0, 3423, 15], [108, 2, 7, 0, 9, 6517]]"
250,50,MLP_few,0.8668123551997171,0.8681377800793199,0.8668123551997171,0.9853025472948139,"[[809, 3, 483, 300, 1, 0], [243, 1819, 1, 23, 3, 3], [407, 23, 10483, 27, 0, 3], [179, 5, 3, 2952, 1, 1], [165, 19, 2, 5, 3421, 1], [107, 14, 4, 6, 3, 6509]]"
250,50,FT_full_RF,0.9406937913631324,0.9448281717013812,0.9406937913631324,0.9913951782402638,"[[1432, 2, 120, 0, 42, 0], [0, 1844, 4, 0, 243, 1], [0, 8, 10525, 2, 406, 2], [0, 5, 4, 2953, 178, 1], [1, 60, 4, 0, 3547, 1], [1, 4, 7, 0, 109, 6522]]"
250,50,FT_full_MLP,0.9531384210922722,0.9540641076941713,0.9531384210922722,0.9926867411677817,"[[1526, 1, 25, 2, 42, 0], [0, 1844, 3, 0, 245, 0], [0, 6, 10522, 3, 410, 2], [0, 2, 2, 2957, 180, 0], [1, 6, 2, 1, 3602, 1], [1, 9, 2, 1, 111, 6519]]"
250,50,FT_freeze_RF,0.9385364659005617,0.9436065552577865,0.9385364659005617,0.9912078185935284,"[[1409, 2, 142, 1, 42, 0], [0, 1844, 4, 0, 243, 1], [0, 8, 10525, 2, 406, 2], [0, 3, 4, 2955, 178, 1], [1, 55, 4, 1, 3550, 2], [1, 5, 6, 1, 108, 6522]]"
250,50,FT_freeze_MLP,0.953216680837068,0.9540141367888825,0.953216680837068,0.9926849763243698,"[[1526, 1, 25, 2, 42, 0], [0, 1846, 3, 0, 243, 0], [0, 8, 10523, 2, 407, 3], [0, 2, 3, 2957, 179, 0], [1, 5, 2, 3, 3601, 1], [1, 13, 2, 1, 109, 6517]]"
250,50,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,50,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,50,FT_partial_RF,0.9159988014301188,0.9369954544757987,0.9159988014301188,0.988320932965774,"[[1219, 27, 308, 0, 1, 41], [0, 1847, 1, 0, 0, 244], [0, 20, 10510, 2, 0, 411], [0, 6, 6, 2948, 1, 180], [1, 12, 1, 0, 3439, 160], [1, 6, 2, 0, 1, 6633]]"
250,50,FT_partial_MLP,0.9374215075921889,0.9569100615653365,0.9374215075921889,0.990954668702289,"[[1389, 39, 157, 4, 7, 0], [0, 1847, 245, 0, 0, 0], [0, 18, 10916, 2, 3, 4], [0, 6, 181, 2952, 2, 0], [1, 8, 160, 0, 3443, 1], [1, 13, 109, 0, 3, 6517]]"
250,100,RF_original,0.9512117057934942,0.9293017341865486,0.9512117057934942,0.9898176050736739,"[[1533, 50, 5, 7, 1, 0], [0, 2089, 2, 0, 0, 1], [3, 566, 10371, 2, 0, 1], [0, 189, 2, 2948, 1, 1], [1, 199, 6, 2, 3405, 0], [2, 528, 3, 1, 1, 6108]]"
250,100,MLP_original,0.8652906999079987,0.8929387438688318,0.8652906999079987,0.9802785067088134,"[[1405, 0, 1, 0, 1, 189], [0, 1131, 3, 0, 1, 957], [0, 0, 10060, 2, 1, 880], [0, 0, 2, 2855, 2, 282], [1, 0, 1, 1, 3407, 203], [1, 0, 1, 0, 1, 6640]]"
250,100,RF_latent_zero,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,100,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,100,RF_few,0.8691448057609513,0.8790784323546613,0.8691448057609513,0.9843066624615114,"[[721, 41, 821, 12, 1, 0], [0, 1962, 64, 1, 3, 62], [0, 408, 10525, 2, 0, 8], [0, 179, 29, 2930, 1, 2], [1, 165, 17, 0, 3426, 4], [0, 107, 9, 0, 1, 6526]]"
250,100,MLP_few,0.9203289127206219,0.9318023685756317,0.9203289127206219,0.9896794013039824,"[[1230, 1, 264, 43, 56, 2], [0, 1826, 3, 1, 248, 14], [0, 4, 10511, 4, 416, 8], [0, 0, 6, 2951, 182, 2], [1, 2, 3, 0, 3603, 4], [0, 9, 5, 1, 110, 6518]]"
250,100,FT_full_RF,0.9592676501756,0.9475679420799036,0.9592676501756,0.9929969393329087,"[[1484, 43, 68, 0, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 410, 10529, 2, 0, 2], [0, 179, 6, 2955, 1, 0], [1, 195, 8, 1, 3407, 1], [1, 110, 6, 0, 1, 6525]]"
250,100,FT_full_MLP,0.9540336858013171,0.9548212912218986,0.9540336858013171,0.9927692890852082,"[[1533, 2, 18, 1, 42, 0], [0, 1846, 3, 0, 243, 0], [0, 4, 10527, 2, 407, 3], [0, 2, 3, 2957, 179, 0], [1, 5, 3, 2, 3601, 1], [1, 8, 6, 1, 109, 6518]]"
250,100,FT_freeze_RF,0.9575796355557723,0.9464171253165219,0.9575796355557723,0.9928416442444655,"[[1469, 43, 82, 1, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 411, 10528, 2, 0, 2], [0, 179, 4, 2956, 1, 1], [1, 199, 7, 1, 3403, 2], [1, 109, 6, 0, 1, 6526]]"
250,100,FT_freeze_MLP,0.9527486998743151,0.9685830402100156,0.9527486998743151,0.9923231459388472,"[[1532, 1, 60, 2, 1, 0], [0, 1845, 247, 0, 0, 0], [0, 5, 10933, 2, 0, 3], [0, 3, 180, 2957, 1, 0], [1, 4, 162, 3, 3442, 1], [1, 7, 112, 1, 2, 6520]]"
250,100,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,100,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,100,FT_partial_RF,0.9193519500584504,0.9396080651312304,0.9193519500584504,0.988585923907887,"[[1258, 14, 274, 9, 0, 41], [0, 1841, 6, 2, 0, 243], [0, 9, 10516, 9, 0, 409], [0, 0, 5, 2958, 1, 177], [1, 21, 5, 3, 3423, 160], [1, 6, 3, 4, 1, 6628]]"
250,100,FT_partial_MLP,0.9458327195510298,0.9638663532088984,0.9458327195510298,0.9916814768668974,"[[1479, 1, 89, 25, 2, 0], [0, 1829, 258, 3, 1, 1], [0, 3, 10926, 8, 0, 6], [0, 0, 181, 2957, 1, 2], [1, 3, 162, 3, 3442, 2], [1, 4, 111, 5, 2, 6520]]"
250,150,RF_original,0.9512117057934942,0.9293017341865486,0.9512117057934942,0.9898176050736739,"[[1533, 50, 5, 7, 1, 0], [0, 2089, 2, 0, 0, 1], [3, 566, 10371, 2, 0, 1], [0, 189, 2, 2948, 1, 1], [1, 199, 6, 2, 3405, 0], [2, 528, 3, 1, 1, 6108]]"
250,150,MLP_original,0.8652906999079987,0.8929387438688318,0.8652906999079987,0.9802785067088134,"[[1405, 0, 1, 0, 1, 189], [0, 1131, 3, 0, 1, 957], [0, 0, 10060, 2, 1, 880], [0, 0, 2, 2855, 2, 282], [1, 0, 1, 1, 3407, 203], [1, 0, 1, 0, 1, 6640]]"
250,150,RF_latent_zero,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,150,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,150,RF_few,0.9498649596971437,0.9496155695806495,0.9498649596971437,0.9922754914171711,"[[1536, 0, 16, 41, 2, 1], [0, 1775, 21, 244, 4, 48], [1, 1, 10521, 408, 0, 12], [0, 1, 7, 3127, 1, 5], [1, 2, 6, 159, 3428, 17], [1, 0, 7, 107, 1, 6527]]"
250,150,MLP_few,0.9486385575477564,0.9510769357398886,0.9486385575477564,0.9920926634427335,"[[1508, 1, 44, 1, 42, 0], [1, 1833, 4, 3, 243, 8], [0, 4, 10521, 4, 406, 8], [3, 1, 13, 2943, 178, 3], [1, 7, 13, 2, 3579, 11], [2, 5, 5, 1, 108, 6522]]"
250,150,FT_full_RF,0.964500003317986,0.9500891696729328,0.964500003317986,0.9934725655408649,"[[1540, 44, 11, 0, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 415, 10524, 2, 0, 2], [0, 183, 2, 2954, 1, 1], [1, 210, 3, 1, 3397, 1], [1, 113, 4, 0, 1, 6524]]"
250,150,FT_full_MLP,0.9556077751515745,0.955143726935085,0.9556077751515745,0.9929109742793999,"[[1549, 3, 2, 0, 42, 0], [0, 1846, 3, 0, 243, 0], [2, 10, 10519, 2, 407, 3], [0, 3, 1, 2957, 180, 0], [2, 7, 1, 1, 3601, 1], [2, 11, 1, 1, 109, 6519]]"
250,150,FT_freeze_RF,0.9650246332020526,0.9506589931201779,0.9650246332020526,0.9935321296634866,"[[1542, 45, 8, 0, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 416, 10523, 2, 0, 2], [0, 182, 3, 2954, 1, 1], [1, 201, 6, 1, 3402, 2], [1, 109, 4, 0, 1, 6528]]"
250,150,FT_freeze_MLP,0.9555436669182571,0.9552330568796771,0.9555436669182571,0.9929048847284264,"[[1548, 2, 4, 0, 42, 0], [0, 1846, 3, 0, 243, 0], [1, 10, 10520, 2, 407, 3], [1, 2, 3, 2957, 178, 0], [2, 7, 1, 1, 3601, 1], [2, 10, 1, 1, 109, 6520]]"
250,150,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,150,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,150,FT_partial_RF,0.94030439759211,0.953300631242144,0.94030439759211,0.9904249356899136,"[[1470, 3, 82, 0, 0, 41], [0, 1844, 5, 0, 0, 243], [0, 8, 10523, 2, 0, 410], [0, 3, 6, 2953, 1, 178], [1, 43, 9, 2, 3395, 163], [1, 5, 5, 2, 1, 6629]]"
250,150,FT_partial_MLP,0.9526854650104081,0.9685177783596072,0.9526854650104081,0.9922619324223434,"[[1535, 2, 58, 0, 1, 0], [0, 1842, 249, 0, 0, 1], [0, 7, 10927, 4, 0, 5], [0, 0, 181, 2957, 1, 2], [1, 3, 163, 2, 3441, 3], [1, 6, 112, 2, 2, 6520]]"
250,200,RF_original,0.9512117057934942,0.9293017341865486,0.9512117057934942,0.9898176050736739,"[[1533, 50, 5, 7, 1, 0], [0, 2089, 2, 0, 0, 1], [3, 566, 10371, 2, 0, 1], [0, 189, 2, 2948, 1, 1], [1, 199, 6, 2, 3405, 0], [2, 528, 3, 1, 1, 6108]]"
250,200,MLP_original,0.8652906999079987,0.8929387438688318,0.8652906999079987,0.9802785067088134,"[[1405, 0, 1, 0, 1, 189], [0, 1131, 3, 0, 1, 957], [0, 0, 10060, 2, 1, 880], [0, 0, 2, 2855, 2, 282], [1, 0, 1, 1, 3407, 203], [1, 0, 1, 0, 1, 6640]]"
250,200,RF_latent_zero,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,200,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,200,RF_few,0.9524284663707322,0.9514796351471687,0.9524284663707322,0.9925542247072842,"[[1532, 0, 20, 42, 1, 1], [0, 1810, 20, 244, 2, 16], [0, 2, 10522, 408, 0, 11], [0, 2, 8, 3126, 1, 4], [1, 6, 7, 159, 3433, 7], [1, 0, 6, 108, 1, 6527]]"
250,200,MLP_few,0.9523719139262973,0.9530846284895803,0.9523719139262973,0.992521928522156,"[[1534, 2, 18, 0, 42, 0], [1, 1837, 4, 0, 246, 4], [1, 2, 10518, 3, 414, 5], [8, 2, 8, 2941, 181, 1], [3, 8, 3, 0, 3598, 1], [2, 4, 7, 0, 109, 6521]]"
250,200,FT_full_RF,0.96572333228564,0.9512418110906694,0.96572333228564,0.9936260425468989,"[[1543, 43, 8, 1, 1, 0], [0, 2087, 3, 0, 1, 1], [0, 416, 10522, 3, 0, 2], [0, 180, 3, 2956, 1, 1], [1, 193, 3, 1, 3414, 1], [1, 111, 3, 1, 1, 6526]]"
250,200,FT_full_MLP,0.9556081050604653,0.9553618457760225,0.9556081050604653,0.9929060973993981,"[[1548, 2, 3, 1, 42, 0], [0, 1847, 2, 0, 243, 0], [1, 9, 10519, 4, 407, 3], [0, 3, 2, 2957, 179, 0], [1, 5, 2, 3, 3601, 1], [1, 10, 2, 1, 109, 6520]]"
250,200,FT_freeze_RF,0.9651151538927724,0.9506366548016946,0.9651151538927724,0.9935429427032982,"[[1543, 43, 8, 1, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 415, 10524, 2, 0, 2], [0, 183, 2, 2954, 1, 1], [1, 202, 5, 1, 3403, 1], [1, 112, 3, 1, 1, 6525]]"
250,200,FT_freeze_MLP,0.9556233354969698,0.955248248242731,0.9556233354969698,0.9929209065685415,"[[1548, 3, 3, 0, 42, 0], [0, 1847, 2, 0, 243, 0], [1, 10, 10520, 2, 407, 3], [0, 3, 2, 2957, 179, 0], [2, 7, 1, 1, 3601, 1], [2, 10, 1, 2, 108, 6520]]"
250,200,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,200,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,200,FT_partial_RF,0.9445672350543203,0.9547535850672073,0.9445672350543203,0.9907967251800912,"[[1513, 5, 36, 1, 0, 41], [0, 1848, 1, 0, 0, 243], [0, 18, 10514, 2, 0, 409], [0, 7, 4, 2952, 1, 177], [1, 57, 3, 1, 3390, 161], [1, 9, 5, 3, 1, 6624]]"
250,200,FT_partial_MLP,0.9535364626526567,0.9684005017053016,0.9535364626526567,0.9923284865564819,"[[1542, 3, 49, 1, 1, 0], [0, 1846, 246, 0, 0, 0], [0, 15, 10921, 3, 0, 4], [0, 2, 180, 2956, 3, 0], [1, 6, 160, 3, 3442, 1], [1, 9, 112, 3, 2, 6516]]"
250,250,RF_original,0.9512117057934942,0.9293017341865486,0.9512117057934942,0.9898176050736739,"[[1533, 50, 5, 7, 1, 0], [0, 2089, 2, 0, 0, 1], [3, 566, 10371, 2, 0, 1], [0, 189, 2, 2948, 1, 1], [1, 199, 6, 2, 3405, 0], [2, 528, 3, 1, 1, 6108]]"
250,250,MLP_original,0.8652906999079987,0.8929387438688318,0.8652906999079987,0.9802785067088134,"[[1405, 0, 1, 0, 1, 189], [0, 1131, 3, 0, 1, 957], [0, 0, 10060, 2, 1, 880], [0, 0, 2, 2855, 2, 282], [1, 0, 1, 1, 3407, 203], [1, 0, 1, 0, 1, 6640]]"
250,250,RF_latent_zero,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,250,MLP_latent_zero,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,250,RF_few,0.9495904842966301,0.9519745266767279,0.9495904842966301,0.9921977209811575,"[[1528, 0, 24, 0, 43, 1], [0, 1810, 24, 1, 245, 12], [1, 3, 10521, 2, 406, 10], [0, 1, 9, 2946, 178, 7], [1, 6, 5, 1, 3589, 11], [1, 2, 6, 1, 108, 6525]]"
250,250,MLP_few,0.9531115186969692,0.9526491039254757,0.9531115186969692,0.9925784692111401,"[[1536, 5, 11, 2, 42, 0], [0, 1846, 2, 1, 243, 0], [2, 15, 10509, 8, 406, 3], [1, 3, 4, 2952, 180, 1], [1, 17, 1, 7, 3587, 0], [1, 15, 2, 1, 108, 6516]]"
250,250,FT_full_RF,0.9648780920089418,0.9506501906236675,0.9648780920089418,0.9935405170455537,"[[1538, 45, 12, 0, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 414, 10525, 2, 0, 2], [0, 182, 5, 2953, 1, 0], [1, 197, 2, 2, 3410, 1], [1, 111, 4, 1, 1, 6525]]"
250,250,FT_full_MLP,0.9555588973547614,0.9553777520078831,0.9555588973547614,0.9929095858509621,"[[1548, 1, 4, 1, 42, 0], [0, 1846, 3, 0, 243, 0], [1, 8, 10521, 3, 407, 3], [0, 2, 3, 2957, 179, 0], [1, 6, 1, 3, 3601, 1], [2, 10, 1, 1, 109, 6520]]"
250,250,FT_freeze_RF,0.9649858156993291,0.9506717312922216,0.9649858156993291,0.9935360524921387,"[[1541, 44, 9, 1, 1, 0], [0, 2087, 4, 0, 0, 1], [0, 414, 10525, 2, 0, 2], [0, 183, 4, 2953, 1, 0], [1, 199, 5, 1, 3405, 2], [1, 110, 4, 1, 1, 6526]]"
250,250,FT_freeze_MLP,0.9544078296101087,0.969087139244841,0.9544078296101087,0.9924682377924819,"[[1548, 2, 45, 0, 1, 0], [0, 1846, 246, 0, 0, 0], [1, 9, 10927, 2, 1, 3], [1, 2, 180, 2957, 1, 0], [2, 7, 160, 1, 3442, 1], [2, 10, 108, 1, 2, 6520]]"
250,250,FT_decoder_RF,0.9066409991021714,0.929174376776658,0.9066409991021714,0.9871461911428753,"[[1185, 1, 368, 1, 0, 41], [0, 1830, 18, 0, 0, 244], [0, 1, 10533, 2, 0, 407], [0, 1, 7, 2955, 1, 177], [1, 113, 10, 0, 3329, 160], [0, 1, 10, 2, 1, 6629]]"
250,250,FT_decoder_MLP,0.9523746121839158,0.9684827115934372,0.9523746121839158,0.9922175733209078,"[[1541, 1, 52, 1, 1, 0], [0, 1830, 261, 0, 0, 1], [1, 3, 10935, 2, 0, 2], [0, 1, 183, 2956, 1, 0], [1, 4, 166, 1, 3441, 0], [1, 5, 116, 2, 1, 6518]]"
250,250,FT_partial_RF,0.9444652697350011,0.955728336326943,0.9444652697350011,0.9908599565513968,"[[1504, 4, 46, 1, 0, 41], [0, 1846, 1, 1, 0, 244], [0, 12, 10516, 6, 0, 409], [0, 4, 5, 2953, 1, 178], [1, 33, 4, 8, 3406, 161], [1, 4, 1, 5, 1, 6631]]"
250,250,FT_partial_MLP,0.9536048401895064,0.9686678238743992,0.9536048401895064,0.9923562326229942,"[[1542, 1, 48, 5, 0, 0], [0, 1845, 245, 1, 0, 1], [0, 9, 10919, 10, 1, 4], [0, 0, 180, 2957, 2, 2], [1, 5, 159, 5, 3442, 1], [1, 3, 110, 7, 1, 6521]]"
